p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MRFAP1,9.23736802272665e-05,0.27283703415664,0.942,0.829,0.184747360454533,Fibroblasts,MRFAP1
EIF4A1,0.000112228012171266,0.29575456132633,0.962,0.828,0.224456024342533,Fibroblasts,EIF4A1
MINOS1,0.000120715918696668,0.275125336331509,1,0.842,0.241431837393336,Fibroblasts,MINOS1
ANKRD10,0.000135014021484593,0.373908834299895,0.769,0.634,0.270028042969186,Fibroblasts,ANKRD10
RPN2,0.000162703337046557,0.365108281325027,0.808,0.694,0.325406674093113,Fibroblasts,RPN2
IRF12,0.000163728685476549,0.288707539125468,0.981,0.857,0.327457370953099,Fibroblasts,IRF1
HES11,0.000187164699563499,0.285018842176313,0.942,0.703,0.374329399126997,Fibroblasts,HES1
TAX1BP3,0.000249607966600203,0.459520400518099,0.712,0.646,0.499215933200407,Fibroblasts,TAX1BP3
GTF2H5,0.000255360976008219,0.256421860580807,1,0.78,0.510721952016439,Fibroblasts,GTF2H5
MID1IP1,0.000273819805551673,0.250517740809316,0.846,0.548,0.547639611103347,Fibroblasts,MID1IP1
FKBP1A2,0.000281508106954523,0.254494783566653,1,0.9,0.563016213909046,Fibroblasts,FKBP1A
PSMD8,0.000394169245672346,0.298252974895806,0.865,0.746,0.788338491344693,Fibroblasts,PSMD8
SREK1,0.000506615210149944,0.256299646317615,0.962,0.744,1,Fibroblasts,SREK1
VAMP2,0.000525362960360317,0.304391347774735,0.808,0.723,1,Fibroblasts,VAMP2
FAM195B,0.00055263044033709,0.339362403107619,0.769,0.57,1,Fibroblasts,FAM195B
RCN1,0.000556903488825789,0.488205799577913,0.673,0.595,1,Fibroblasts,RCN1
APOA1BP,0.000558814202012006,0.309004278275745,0.808,0.544,1,Fibroblasts,APOA1BP
VIM2,0.00057323364677056,0.270403672778405,1,0.923,1,Fibroblasts,VIM
PDLIM11,0.000768454662656211,0.27226023532702,0.788,0.82,1,Fibroblasts,PDLIM1
ETHE1,0.00138835904709754,0.270449591118008,0.731,0.488,1,Fibroblasts,ETHE1
KCNQ1OT11,0.00160138649416895,0.328086638266546,0.808,0.664,1,Fibroblasts,KCNQ1OT1
PSMG2,0.00160445355954654,0.272169313628383,0.827,0.637,1,Fibroblasts,PSMG2
PSMB1,0.00246200987880808,0.270990471284051,0.808,0.805,1,Fibroblasts,PSMB1
YIPF3,0.00251879851426756,0.281054007014762,0.75,0.548,1,Fibroblasts,YIPF3
OSBPL8,0.00263053867005808,0.36155393891773,0.712,0.595,1,Fibroblasts,OSBPL8
LMO4,0.00304229513131562,0.306597593044519,0.942,0.697,1,Fibroblasts,LMO4
IER31,0.003848411503969,0.339181350606255,0.962,0.814,1,Fibroblasts,IER3
SPTSSA,0.00420772671101777,0.2752114639963,0.712,0.668,1,Fibroblasts,SPTSSA
LGALS12,0.00440767187094717,0.288017236723807,1,0.791,1,Fibroblasts,LGALS1
PSMB6,0.00759516869292732,0.266602638537615,0.846,0.748,1,Fibroblasts,PSMB6
CCDC85B,0.00783478451472132,0.306255058756951,0.731,0.526,1,Fibroblasts,CCDC85B
IFITM31,6.67632363349366e-43,1.21443213259348,0.986,0.737,1.33526472669873e-39,Endothelial_cells,IFITM3
IFITM22,4.52781455848625e-35,1.04704903153778,0.986,0.622,9.05562911697249e-32,Endothelial_cells,IFITM2
ZFP361,2.14012091323344e-31,0.639290537001028,1,0.935,4.28024182646687e-28,Endothelial_cells,ZFP36
IL6ST1,7.83397782789089e-30,0.921137709199292,0.958,0.625,1.56679556557818e-26,Endothelial_cells,IL6ST
C8orf42,1.78207088547683e-29,1.28640626672612,0.859,0.477,3.56414177095367e-26,Endothelial_cells,C8orf4
EPAS11,1.17053927757689e-28,1.22534530758453,0.873,0.72,2.34107855515379e-25,Endothelial_cells,EPAS1
CLU2,1.69935681870894e-27,1.00721540129546,0.944,0.792,3.39871363741788e-24,Endothelial_cells,CLU
FKBP1A3,3.91236810769023e-26,0.646419193972124,0.958,0.901,7.82473621538046e-23,Endothelial_cells,FKBP1A
GADD45B1,2.19029838423803e-25,0.66763163284888,1,0.924,4.38059676847606e-22,Endothelial_cells,GADD45B
HLA-E,2.37449736045383e-25,0.577117877139986,0.986,0.941,4.74899472090765e-22,Endothelial_cells,HLA-E
TM4SF12,4.1894682266114e-25,1.2795470120465,0.831,0.632,8.37893645322281e-22,Endothelial_cells,TM4SF1
JUNB2,6.39118692745554e-25,0.523112525376442,1,0.948,1.27823738549111e-21,Endothelial_cells,JUNB
EMP11,5.352742996995e-24,0.960762170188593,0.859,0.705,1.070548599399e-20,Endothelial_cells,EMP1
STOM,2.88067829485213e-23,0.676317863296349,0.915,0.884,5.76135658970427e-20,Endothelial_cells,STOM
SOCS31,4.07854547172652e-23,0.655904936678228,0.944,0.888,8.15709094345304e-20,Endothelial_cells,SOCS3
NFKBIA,4.63674202187956e-23,0.615259694906378,0.972,0.854,9.27348404375912e-20,Endothelial_cells,NFKBIA
ITGB11,3.65228661264746e-22,0.682794120143858,0.958,0.745,7.30457322529493e-19,Endothelial_cells,ITGB1
ENG2,3.91201544936957e-22,0.945687079154272,0.831,0.626,7.82403089873914e-19,Endothelial_cells,ENG
VAMP51,4.79404880916069e-22,0.851706716171828,0.859,0.569,9.58809761832138e-19,Endothelial_cells,VAMP5
ITM2B,2.22991064784023e-21,0.406883507302791,0.986,0.971,4.45982129568046e-18,Endothelial_cells,ITM2B
IFI16,9.86977800604812e-21,0.72805456755969,0.859,0.6,1.97395560120962e-17,Endothelial_cells,IFI16
RHOC1,2.0047316555504e-20,0.792730924050249,0.859,0.62,4.00946331110081e-17,Endothelial_cells,RHOC
CD991,3.11689991887861e-20,0.670078971744813,0.901,0.712,6.23379983775723e-17,Endothelial_cells,CD99
IRF13,4.79003710572957e-20,0.65179902863025,0.972,0.857,9.58007421145913e-17,Endothelial_cells,IRF1
YBX31,6.77717864568584e-20,0.637239858034128,0.958,0.854,1.35543572913717e-16,Endothelial_cells,YBX3
CD592,7.91882603878679e-20,0.589603092759795,0.958,0.851,1.58376520775736e-16,Endothelial_cells,CD59
APP1,9.51775878049257e-20,0.728532330579561,0.859,0.682,1.90355175609851e-16,Endothelial_cells,APP
CYR612,2.36934073970609e-19,0.862982668806838,0.831,0.578,4.73868147941218e-16,Endothelial_cells,CYR61
IER32,3.68979275650236e-19,0.74411289235497,0.93,0.814,7.37958551300471e-16,Endothelial_cells,IER3
TPM41,6.03356358396495e-19,0.625898177721353,0.93,0.852,1.20671271679299e-15,Endothelial_cells,TPM4
CXCL2,1.7842297683538e-18,0.840681497613901,0.901,0.781,3.5684595367076e-15,Endothelial_cells,CXCL2
ARRDC31,5.38498393770332e-18,0.704559746534086,0.859,0.661,1.07699678754066e-14,Endothelial_cells,ARRDC3
ITGAV,1.40448477120146e-17,0.612526062256553,0.775,0.579,2.80896954240291e-14,Endothelial_cells,ITGAV
EID12,3.15266777933947e-17,0.523384402461695,0.944,0.835,6.30533555867894e-14,Endothelial_cells,EID1
TXNIP1,4.07951956303322e-17,0.685457986710738,0.915,0.743,8.15903912606645e-14,Endothelial_cells,TXNIP
TACC1,6.33102755483628e-17,0.707342878087412,0.817,0.595,1.26620551096726e-13,Endothelial_cells,TACC1
EMP22,1.04097021947234e-16,0.641004839333827,0.859,0.628,2.08194043894468e-13,Endothelial_cells,EMP2
MT2A2,3.42589817917776e-16,0.640686121915665,0.972,0.942,6.85179635835552e-13,Endothelial_cells,MT2A
NDRG1,4.11813983116965e-16,0.812774272209998,0.761,0.572,8.2362796623393e-13,Endothelial_cells,NDRG1
SEPP12,9.34590927793037e-16,0.775312686162534,0.859,0.637,1.86918185558607e-12,Endothelial_cells,SEPP1
MYC2,1.84426968679904e-15,0.89429505902337,0.775,0.589,3.68853937359808e-12,Endothelial_cells,MYC
NEDD91,3.10261490229219e-15,0.745337483185789,0.789,0.639,6.20522980458439e-12,Endothelial_cells,NEDD9
FOXP12,4.63656340097596e-15,0.559554558386212,0.887,0.746,9.27312680195192e-12,Endothelial_cells,FOXP1
EIF4A11,4.80732430044408e-15,0.464967541341251,0.944,0.828,9.61464860088815e-12,Endothelial_cells,EIF4A1
MT1X2,6.08410877484346e-15,0.926574646977391,0.845,0.789,1.21682175496869e-11,Endothelial_cells,MT1X
BHLHE40,6.96150135393087e-15,0.591113773115549,0.873,0.774,1.39230027078617e-11,Endothelial_cells,BHLHE40
CEBPD1,1.09467768379642e-14,0.645459951227523,0.831,0.657,2.18935536759284e-11,Endothelial_cells,CEBPD
TGM21,2.21120599999901e-14,0.630624474712725,0.831,0.82,4.42241199999803e-11,Endothelial_cells,TGM2
PPP1R15A,2.52381269981755e-14,0.369373844094044,0.986,0.935,5.04762539963509e-11,Endothelial_cells,PPP1R15A
ICAM11,2.94751523960843e-14,0.7059965230329,0.831,0.739,5.89503047921686e-11,Endothelial_cells,ICAM1
NUCKS12,6.87050411480825e-14,0.453724700550502,0.972,0.816,1.37410082296165e-10,Endothelial_cells,NUCKS1
ID12,8.95190175004362e-14,0.583826729652203,0.887,0.78,1.79038035000872e-10,Endothelial_cells,ID1
BST21,9.32926291484524e-14,0.724124963381815,0.732,0.582,1.86585258296905e-10,Endothelial_cells,BST2
SERTAD11,9.80288844602515e-14,0.474348321392778,0.972,0.879,1.96057768920503e-10,Endothelial_cells,SERTAD1
PDLIM12,1.52355571268874e-13,0.594356185726712,0.789,0.82,3.04711142537749e-10,Endothelial_cells,PDLIM1
KCTD12,1.53263360970755e-13,0.541443493939362,0.845,0.815,3.06526721941511e-10,Endothelial_cells,KCTD12
HES12,2.04011265073375e-13,0.616547984575351,0.831,0.704,4.0802253014675e-10,Endothelial_cells,HES1
C12orf572,3.87278991198989e-13,0.51189678728547,0.915,0.74,7.74557982397977e-10,Endothelial_cells,C12orf57
TMEM70,4.43058027155073e-13,0.479411307851171,0.746,0.46,8.86116054310146e-10,Endothelial_cells,TMEM70
S100A132,1.28084117590441e-12,0.540518004544402,0.817,0.775,2.56168235180883e-09,Endothelial_cells,S100A13
RCN11,1.42326864910524e-12,0.504818002074012,0.732,0.594,2.84653729821048e-09,Endothelial_cells,RCN1
LAPTM4A1,1.95216111937578e-12,0.40130769324632,0.901,0.898,3.90432223875156e-09,Endothelial_cells,LAPTM4A
SERINC1,2.48065289845922e-12,0.403988767336956,0.887,0.797,4.96130579691844e-09,Endothelial_cells,SERINC1
TIMP12,5.59038891603057e-12,0.577513656530634,0.901,0.786,1.11807778320611e-08,Endothelial_cells,TIMP1
JUN,8.78866470748653e-12,0.359234279354415,0.972,0.947,1.75773294149731e-08,Endothelial_cells,JUN
IER21,1.18296478778717e-11,0.473239495464371,0.901,0.842,2.36592957557435e-08,Endothelial_cells,IER2
SRSF4,1.4280044350271e-11,0.463812596905046,0.845,0.696,2.8560088700542e-08,Endothelial_cells,SRSF4
TMEM2,1.775437024452e-11,0.493510127711087,0.648,0.5,3.550874048904e-08,Endothelial_cells,TMEM2
FOS1,1.86145573398147e-11,0.377505064127943,1,0.956,3.72291146796295e-08,Endothelial_cells,FOS
HSPB12,2.09309432220505e-11,0.38403858072932,1,0.901,4.18618864441009e-08,Endothelial_cells,HSPB1
HIF1A1,2.3635128863598e-11,0.489342251693871,0.845,0.748,4.72702577271959e-08,Endothelial_cells,HIF1A
HLA-C,2.7042432335e-11,0.254526680041492,0.986,0.989,5.408486467e-08,Endothelial_cells,HLA-C
THBD2,3.0165663329566e-11,0.642629989170126,0.817,0.82,6.03313266591319e-08,Endothelial_cells,THBD
CDKN1A,3.33379197090192e-11,0.45512770257624,0.93,0.878,6.66758394180384e-08,Endothelial_cells,CDKN1A
IL322,3.37867177306448e-11,0.534404619176166,0.746,0.478,6.75734354612896e-08,Endothelial_cells,IL32
ARGLU1,3.83525707788965e-11,0.510733687117459,0.845,0.768,7.67051415577931e-08,Endothelial_cells,ARGLU1
MAFF,4.15051195822084e-11,0.468188802414848,0.817,0.757,8.30102391644169e-08,Endothelial_cells,MAFF
SLC2A31,4.94866861359895e-11,0.547542547230057,0.873,0.755,9.89733722719791e-08,Endothelial_cells,SLC2A3
LUZP1,6.17724433931591e-11,0.547489136503317,0.69,0.534,1.23544886786318e-07,Endothelial_cells,LUZP1
ARID5A1,7.8996898048601e-11,0.495394247580991,0.817,0.713,1.57993796097202e-07,Endothelial_cells,ARID5A
MRFAP11,9.67308957334567e-11,0.3887915618724,0.93,0.829,1.93461791466913e-07,Endothelial_cells,MRFAP1
EGR11,9.9805432018245e-11,0.529428939173122,0.887,0.79,1.9961086403649e-07,Endothelial_cells,EGR1
ARID5B1,1.26761470238978e-10,0.609615928389802,0.803,0.647,2.53522940477955e-07,Endothelial_cells,ARID5B
STAT3,1.30838949495288e-10,0.400943336647034,0.944,0.85,2.61677898990576e-07,Endothelial_cells,STAT3
CCDC85B1,1.74050792433407e-10,0.561142674438974,0.676,0.526,3.48101584866813e-07,Endothelial_cells,CCDC85B
PHLDA12,2.02725183775532e-10,0.52251708686683,0.859,0.632,4.05450367551064e-07,Endothelial_cells,PHLDA1
TSPAN41,2.14199882964919e-10,0.54404472928809,0.732,0.537,4.28399765929837e-07,Endothelial_cells,TSPAN4
SERPINH1,2.4340191559154e-10,0.501239942305904,0.761,0.567,4.86803831183081e-07,Endothelial_cells,SERPINH1
TCEAL41,2.56483078740403e-10,0.470991277724455,0.831,0.629,5.12966157480805e-07,Endothelial_cells,TCEAL4
ID31,3.65986528454237e-10,0.652909054706256,0.746,0.709,7.31973056908474e-07,Endothelial_cells,ID3
NASP1,5.72400875333566e-10,0.51295156282085,0.732,0.532,1.14480175066713e-06,Endothelial_cells,NASP
PPP2R3C,6.26945758674731e-10,0.261773047654582,0.62,0.452,1.25389151734946e-06,Endothelial_cells,PPP2R3C
PSMD131,7.38765002208647e-10,0.349959225696136,0.746,0.614,1.47753000441729e-06,Endothelial_cells,PSMD13
GSN1,8.61724584644792e-10,0.430473381505471,0.859,0.824,1.72344916928958e-06,Endothelial_cells,GSN
AHNAK1,9.21398674912157e-10,0.369528345729076,0.93,0.809,1.84279734982431e-06,Endothelial_cells,AHNAK
MPHOSPH8,1.13949642593517e-09,0.40378039656139,0.775,0.626,2.27899285187035e-06,Endothelial_cells,MPHOSPH8
QKI,1.65519407735753e-09,0.404650281334323,0.761,0.668,3.31038815471506e-06,Endothelial_cells,QKI
ATF3,1.75554245801841e-09,0.362736434271091,0.944,0.922,3.51108491603682e-06,Endothelial_cells,ATF3
CD1511,1.80242250238841e-09,0.576008747292901,0.662,0.553,3.60484500477681e-06,Endothelial_cells,CD151
PDLIM5,1.94316649491707e-09,0.444817020626651,0.718,0.684,3.88633298983415e-06,Endothelial_cells,PDLIM5
VIM3,2.35857502746091e-09,0.370492783504298,0.986,0.923,4.71715005492182e-06,Endothelial_cells,VIM
RPS6KA3,2.44603478913734e-09,0.377847063493512,0.718,0.576,4.89206957827468e-06,Endothelial_cells,RPS6KA3
GADD45A1,2.4721826341894e-09,0.507149702812708,0.817,0.641,4.94436526837881e-06,Endothelial_cells,GADD45A
MAGT1,2.68552526359517e-09,0.332157358375976,0.676,0.501,5.37105052719035e-06,Endothelial_cells,MAGT1
COPS21,2.86985810866026e-09,0.304038664201661,0.746,0.649,5.73971621732052e-06,Endothelial_cells,COPS2
NFKBIZ1,3.30074438474505e-09,0.376643713829541,0.915,0.857,6.6014887694901e-06,Endothelial_cells,NFKBIZ
HP1BP3,4.51728893702307e-09,0.368809149715051,0.761,0.591,9.03457787404615e-06,Endothelial_cells,HP1BP3
SNX9,4.73879163464238e-09,0.279671508326982,0.62,0.495,9.47758326928477e-06,Endothelial_cells,SNX9
TGFBR2,5.13931752052639e-09,0.59946487916745,0.662,0.597,1.02786350410528e-05,Endothelial_cells,TGFBR2
GABARAPL11,5.15608111049512e-09,0.462040328268169,0.789,0.714,1.03121622209902e-05,Endothelial_cells,GABARAPL1
EMC4,5.52603043600626e-09,0.362104885732297,0.732,0.617,1.10520608720125e-05,Endothelial_cells,EMC4
SLC38A21,5.97008397411478e-09,0.43063329890053,0.887,0.787,1.19401679482296e-05,Endothelial_cells,SLC38A2
CD821,6.38739483816362e-09,0.450037009069342,0.704,0.629,1.27747896763272e-05,Endothelial_cells,CD82
LEPROT,6.42420435475062e-09,0.428476955391427,0.845,0.784,1.28484087095012e-05,Endothelial_cells,LEPROT
CREBBP,8.23537045230161e-09,0.383594001392754,0.634,0.527,1.64707409046032e-05,Endothelial_cells,CREBBP
TUBB2,1.03675762222331e-08,0.421110062887394,0.845,0.68,2.07351524444661e-05,Endothelial_cells,TUBB
GNL1,1.71645535593312e-08,0.299534616949577,0.704,0.509,3.43291071186623e-05,Endothelial_cells,GNL1
TAF1D,2.56466692295145e-08,0.370642858241695,0.831,0.633,5.12933384590291e-05,Endothelial_cells,TAF1D
ZFP36L12,3.16949564551196e-08,0.347757739608619,0.972,0.876,6.33899129102392e-05,Endothelial_cells,ZFP36L1
DSTN2,3.51462429812523e-08,0.353572560852407,0.958,0.879,7.02924859625045e-05,Endothelial_cells,DSTN
HLA-F,3.56737558520794e-08,0.373885783431517,0.718,0.595,7.13475117041588e-05,Endothelial_cells,HLA-F
MCFD2,3.81405692982314e-08,0.354374619187646,0.704,0.569,7.62811385964628e-05,Endothelial_cells,MCFD2
SEC14L1,3.99272069281914e-08,0.518025258157249,0.732,0.695,7.98544138563828e-05,Endothelial_cells,SEC14L1
LPP1,4.62906390261312e-08,0.470760315484007,0.746,0.588,9.25812780522623e-05,Endothelial_cells,LPP
SLC39A1,4.94698450469995e-08,0.363731883477095,0.704,0.587,9.89396900939989e-05,Endothelial_cells,SLC39A1
RYBP,5.57142889640068e-08,0.370447238522515,0.732,0.661,0.000111428577928014,Endothelial_cells,RYBP
PNISR2,5.6926327870083e-08,0.375438758473861,0.831,0.749,0.000113852655740166,Endothelial_cells,PNISR
ANKRD372,1.24003325723109e-07,0.471094931349884,0.704,0.624,0.000248006651446218,Endothelial_cells,ANKRD37
NOSIP,1.40087034823056e-07,0.27826222543297,0.662,0.53,0.000280174069646111,Endothelial_cells,NOSIP
MTRNR2L81,1.40827000530479e-07,0.265912419774828,0.887,0.932,0.000281654001060959,Endothelial_cells,MTRNR2L8
NR4A12,1.42103479412132e-07,0.379587828984309,0.887,0.816,0.000284206958824263,Endothelial_cells,NR4A1
LINC-PINT,1.54538191105833e-07,0.314058708706516,0.592,0.497,0.000309076382211665,Endothelial_cells,LINC-PINT
BIRC31,1.63296338959702e-07,0.450614144439686,0.789,0.715,0.000326592677919404,Endothelial_cells,BIRC3
AP2B11,1.66049074365359e-07,0.306750226747614,0.69,0.589,0.000332098148730719,Endothelial_cells,AP2B1
DUSP1,1.74047484170776e-07,0.323110436401316,0.93,0.939,0.000348094968341551,Endothelial_cells,DUSP1
DPYSL2,1.99285206325873e-07,0.445838362724876,0.718,0.615,0.000398570412651746,Endothelial_cells,DPYSL2
ITGA5,2.02644445583437e-07,0.648662831095001,0.606,0.552,0.000405288891166873,Endothelial_cells,ITGA5
ACTN11,2.13078333392535e-07,0.430511526143082,0.775,0.821,0.00042615666678507,Endothelial_cells,ACTN1
CERS21,2.47898237300422e-07,0.261915662241794,0.69,0.588,0.000495796474600844,Endothelial_cells,CERS2
NME3,2.90041742274463e-07,0.312363943687387,0.746,0.59,0.000580083484548926,Endothelial_cells,NME3
CDC42EP3,3.08077469618238e-07,0.387771764215605,0.746,0.612,0.000616154939236476,Endothelial_cells,CDC42EP3
FUS1,4.69523360185975e-07,0.297718503672863,0.958,0.879,0.000939046720371949,Endothelial_cells,FUS
CLEC2B2,5.53730252141795e-07,0.449629988581137,0.704,0.595,0.00110746050428359,Endothelial_cells,CLEC2B
EIF3J,5.87290591428892e-07,0.302092933540164,0.732,0.598,0.00117458118285778,Endothelial_cells,EIF3J
PTPN121,5.89210034072969e-07,0.383434636158805,0.732,0.66,0.00117842006814594,Endothelial_cells,PTPN12
RAB11A1,7.41672881353287e-07,0.38577072024411,0.775,0.829,0.00148334576270657,Endothelial_cells,RAB11A
CALU1,9.18748821585479e-07,0.303361661572155,0.718,0.566,0.00183749764317096,Endothelial_cells,CALU
LMNA1,9.57263940816697e-07,0.342259216693689,0.859,0.877,0.00191452788163339,Endothelial_cells,LMNA
CD401,1.137333475634e-06,0.356182858440525,0.634,0.6,0.00227466695126799,Endothelial_cells,CD40
FOXO32,1.14058738758244e-06,0.35898758617719,0.761,0.708,0.00228117477516488,Endothelial_cells,FOXO3
GNAI21,1.15457613777034e-06,0.382251662692142,0.775,0.79,0.00230915227554068,Endothelial_cells,GNAI2
SBDS1,1.18295106121234e-06,0.346473389015003,0.845,0.761,0.00236590212242468,Endothelial_cells,SBDS
FOSB1,1.6411653910568e-06,0.337322173935573,0.915,0.881,0.0032823307821136,Endothelial_cells,FOSB
MEF2C2,1.69625215283541e-06,0.422436177377727,0.592,0.47,0.00339250430567081,Endothelial_cells,MEF2C
MRPS18C,1.71430836932146e-06,0.270822466593502,0.662,0.605,0.00342861673864291,Endothelial_cells,MRPS18C
ATP1A11,1.77381414173644e-06,0.344815073718031,0.859,0.82,0.00354762828347288,Endothelial_cells,ATP1A1
ZNF281,1.89183734956412e-06,0.352317623673925,0.648,0.543,0.00378367469912824,Endothelial_cells,ZNF281
ILK,1.91932452253406e-06,0.332871223225546,0.676,0.591,0.00383864904506812,Endothelial_cells,ILK
QSOX1,1.99690548038824e-06,0.300900213032169,0.789,0.716,0.00399381096077648,Endothelial_cells,QSOX1
GBP2,2.39254752520003e-06,0.354297873468822,0.648,0.558,0.00478509505040007,Endothelial_cells,GBP2
ATRX,2.44739343472135e-06,0.308895754189276,0.789,0.732,0.0048947868694427,Endothelial_cells,ATRX
FOSL21,2.51879070824272e-06,0.331199273244199,0.845,0.842,0.00503758141648543,Endothelial_cells,FOSL2
PRCP1,3.12733105207962e-06,0.499752233564296,0.592,0.505,0.00625466210415925,Endothelial_cells,PRCP
SRSF11,3.55638618045308e-06,0.29111135772932,0.873,0.755,0.00711277236090615,Endothelial_cells,SRSF11
AHCYL1,4.06050319571457e-06,0.288058982550288,0.775,0.711,0.00812100639142913,Endothelial_cells,AHCYL1
ADI1,4.10361817612876e-06,0.25248331136891,0.648,0.537,0.00820723635225751,Endothelial_cells,ADI1
SOD21,4.23296983574421e-06,0.345318423758406,0.873,0.898,0.00846593967148842,Endothelial_cells,SOD2
INTS6,4.51827079596775e-06,0.311580074276279,0.831,0.788,0.0090365415919355,Endothelial_cells,INTS6
NSMCE1,4.56999875393145e-06,0.336898414233541,0.634,0.618,0.0091399975078629,Endothelial_cells,NSMCE1
DDX18,4.59868694391821e-06,0.283551147653716,0.746,0.631,0.00919737388783642,Endothelial_cells,DDX18
RSRP11,5.44008704388723e-06,0.274632938929879,0.831,0.833,0.0108801740877745,Endothelial_cells,RSRP1
FAM3C1,5.67518964288852e-06,0.321084266379049,0.732,0.745,0.011350379285777,Endothelial_cells,FAM3C
PPIB1,5.80240952121171e-06,0.291159677279013,0.845,0.738,0.0116048190424234,Endothelial_cells,PPIB
AIP,5.85125597229919e-06,0.272357493051057,0.535,0.423,0.0117025119445984,Endothelial_cells,AIP
NUCB11,6.06082872654813e-06,0.310139319955186,0.789,0.698,0.0121216574530963,Endothelial_cells,NUCB1
SNAP23,6.95871416155721e-06,0.323684525581118,0.676,0.602,0.0139174283231144,Endothelial_cells,SNAP23
ARL6IP11,7.23559034905705e-06,0.266978743036717,0.958,0.845,0.0144711806981141,Endothelial_cells,ARL6IP1
RWDD1,7.41183779820769e-06,0.318086507861048,0.775,0.686,0.0148236755964154,Endothelial_cells,RWDD1
SRSF71,7.570604458321e-06,0.3196817484463,0.887,0.788,0.015141208916642,Endothelial_cells,SRSF7
TNFAIP31,7.78351500444178e-06,0.414774634600784,0.746,0.798,0.0155670300088836,Endothelial_cells,TNFAIP3
LY6E1,7.85289592941161e-06,0.298201602218648,0.887,0.858,0.0157057918588232,Endothelial_cells,LY6E
RAB13,8.13999014040337e-06,0.398560566140831,0.648,0.669,0.0162799802808067,Endothelial_cells,RAB13
NFIL3,9.86086827179917e-06,0.301515003994289,0.648,0.68,0.0197217365435983,Endothelial_cells,NFIL3
SRSF1,1.08513555636039e-05,0.291956502055346,0.69,0.674,0.0217027111272079,Endothelial_cells,SRSF1
MTRNR2L121,1.1047815428881e-05,0.313475246467373,0.761,0.864,0.022095630857762,Endothelial_cells,MTRNR2L12
NAMPT1,1.22269770198434e-05,0.269003990206075,0.944,0.932,0.0244539540396868,Endothelial_cells,NAMPT
ARL2,1.94846246418244e-05,0.420441543195224,0.62,0.602,0.0389692492836488,Endothelial_cells,ARL2
SEPT71,2.14080984229333e-05,0.297341525113171,0.873,0.813,0.0428161968458667,Endothelial_cells,SEPT7
CHD9,2.25432225489351e-05,0.261120293908135,0.718,0.702,0.0450864450978702,Endothelial_cells,CHD9
LDLR1,2.42016951040869e-05,0.382232203369993,0.732,0.752,0.0484033902081739,Endothelial_cells,LDLR
NEMF,2.50218980088531e-05,0.262269086141266,0.69,0.654,0.0500437960177062,Endothelial_cells,NEMF
MAP4,2.55742711084546e-05,0.351951861975454,0.718,0.598,0.0511485422169092,Endothelial_cells,MAP4
AIDA,2.70100438958183e-05,0.275654628904025,0.676,0.562,0.0540200877916366,Endothelial_cells,AIDA
PON2,2.74449420864443e-05,0.430895601825145,0.521,0.468,0.0548898841728886,Endothelial_cells,PON2
TSC22D12,2.89311109207113e-05,0.316855066449596,0.831,0.775,0.0578622218414226,Endothelial_cells,TSC22D1
ASAP1,2.95984399076455e-05,0.344059573307951,0.592,0.527,0.0591968798152911,Endothelial_cells,ASAP1
DUSP6,3.25161516148824e-05,0.586527352138255,0.634,0.647,0.0650323032297648,Endothelial_cells,DUSP6
MLXIP1,3.61194317655967e-05,0.26634561976886,0.69,0.624,0.0722388635311933,Endothelial_cells,MLXIP
ANKRD101,3.6454311822127e-05,0.284665924055586,0.69,0.634,0.0729086236442539,Endothelial_cells,ANKRD10
PNRC11,4.14340963886504e-05,0.301382176353229,0.831,0.849,0.0828681927773008,Endothelial_cells,PNRC1
RSF1,4.83050125595101e-05,0.323430754068604,0.69,0.607,0.0966100251190201,Endothelial_cells,RSF1
RBMS1,4.86902996874949e-05,0.338272844859894,0.718,0.658,0.0973805993749897,Endothelial_cells,RBMS1
BCL31,5.2808442428663e-05,0.334375777959292,0.662,0.747,0.105616884857326,Endothelial_cells,BCL3
PLSCR11,5.6924371240162e-05,0.258622228393104,0.803,0.796,0.113848742480324,Endothelial_cells,PLSCR1
CD461,5.84396710784922e-05,0.289264157805693,0.803,0.767,0.116879342156984,Endothelial_cells,CD46
SPOP1,6.02058250381984e-05,0.252547702396906,0.648,0.614,0.120411650076397,Endothelial_cells,SPOP
KLF4,8.13907453957192e-05,0.330115963518503,0.817,0.844,0.162781490791438,Endothelial_cells,KLF4
GNAQ,8.17420095513535e-05,0.301589567231686,0.732,0.792,0.163484019102707,Endothelial_cells,GNAQ
MGST32,8.32485061992061e-05,0.278826418257226,0.859,0.802,0.166497012398412,Endothelial_cells,MGST3
SWAP701,9.81496760645604e-05,0.451775876508581,0.521,0.548,0.196299352129121,Endothelial_cells,SWAP70
TPST2,0.000101164556596124,0.474225400576018,0.577,0.613,0.202329113192247,Endothelial_cells,TPST2
FNIP21,0.000102627615272888,0.411572789753104,0.676,0.638,0.205255230545775,Endothelial_cells,FNIP2
JMJD1C,0.000114290756841567,0.389624159318912,0.676,0.752,0.228581513683133,Endothelial_cells,JMJD1C
ERRFI11,0.00012850886689195,0.29125118525506,0.732,0.718,0.257017733783901,Endothelial_cells,ERRFI1
PRDX21,0.000186614998190506,0.35542333643615,0.634,0.608,0.373229996381011,Endothelial_cells,PRDX2
